action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2378229,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC[C@H](O)C(=O)O)c1ccc(CN(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(C3=CCCCC3)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '10.90', 'le': '0.22', 'lle': '-0.01', 'sei': '5.34'}",CHEMBL519903,,CHEMBL519903,6.35,0,http://www.openphacts.org/units/Nanomolar,721719,=,1,1,=,,IC50,nM,,445.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,445.0
,,2378230,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC[C@@H](O)C(=O)O)c1ccc(CN(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(C3=CCCCC3)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '11.06', 'le': '0.22', 'lle': '0.08', 'sei': '5.42'}",CHEMBL487476,,CHEMBL487476,6.45,0,http://www.openphacts.org/units/Nanomolar,721718,=,1,1,=,,IC50,nM,,359.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,359.0
,,2379244,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCC(O)C(=O)O)c1ccc(CN(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(C3=CCCCC3)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '10.57', 'le': '0.21', 'lle': '-0.21', 'sei': '5.17'}",CHEMBL486634,,CHEMBL486634,6.15,0,http://www.openphacts.org/units/Nanomolar,721717,=,1,1,=,,IC50,nM,,701.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,701.0
,,2379245,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(C3=CCCCC3)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '12.70', 'le': '0.25', 'lle': '-0.20', 'sei': '7.29'}",CHEMBL386446,,CHEMBL386446,7.19,0,http://www.openphacts.org/units/Nanomolar,722718,=,1,1,=,,IC50,nM,,64.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,64.0
,,2379246,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccc(N(Cc2ccc(C(=O)NCC(O)C(=O)O)cc2)C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '11.34', 'le': '0.22', 'lle': '1.20', 'sei': '5.07'}",CHEMBL486650,,CHEMBL486650,6.50,0,http://www.openphacts.org/units/Nanomolar,722717,=,1,1,=,,IC50,nM,,315.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,315.0
,,2379247,[],CHEMBL977342,Binding affinity to human cloned GIPR expressed in BHK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccc(N(Cc2ccc(C(=O)NCCC(=O)O)cc2)C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,,,CHEMBL1140036,J Med Chem,2008,"{'bei': '13.31', 'le': '0.25', 'lle': '1.09', 'sei': '6.87'}",CHEMBL219384,,CHEMBL219384,7.42,0,http://www.openphacts.org/units/Nanomolar,722716,=,1,1,=,,IC50,nM,,38.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,38.0
,,2462789,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(O)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL458145,,CHEMBL458145,,0,http://www.openphacts.org/units/Nanomolar,721145,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2462799,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2cc1C,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL470955,,CHEMBL470955,,0,http://www.openphacts.org/units/Nanomolar,721393,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,2462800,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(F)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL472154,,CHEMBL472154,,0,http://www.openphacts.org/units/Nanomolar,721318,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2462801,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2c1,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL471979,,CHEMBL471979,,0,http://www.openphacts.org/units/Nanomolar,721316,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2462802,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(OCc3ccccc3)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '10.12', 'le': '0.19', 'lle': '-0.53', 'sei': '5.27'}",CHEMBL499372,,CHEMBL499372,6.00,0,http://www.openphacts.org/units/Nanomolar,721243,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2462803,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(OCC3CCCC3)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL448921,,CHEMBL448921,,0,http://www.openphacts.org/units/Nanomolar,721242,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2462804,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '10.84', 'le': '0.20', 'lle': '0.64', 'sei': '4.92'}",CHEMBL513067,,CHEMBL513067,5.60,0,http://www.openphacts.org/units/Nanomolar,721238,=,1,1,=,,IC50,nM,,2500.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,2500.0
,,2462810,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(Cl)c(Cl)cc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '9.94', 'le': '0.20', 'lle': '-0.74', 'sei': '5.28'}",CHEMBL511964,,CHEMBL511964,5.52,0,http://www.openphacts.org/units/Nanomolar,721468,=,1,1,=,,IC50,nM,,3000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,3000.0
,,2462811,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(C(F)(F)F)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '9.42', 'le': '0.18', 'lle': '-0.75', 'sei': '4.99'}",CHEMBL480501,,CHEMBL480501,5.22,0,http://www.openphacts.org/units/Nanomolar,721392,=,1,1,=,,IC50,nM,,6000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,6000.0
,Not Determined,2462812,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(Br)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,,CHEMBL472325,,CHEMBL472325,,0,,721391,,1,0,,,IC50,,,,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,,,,
,,2462813,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2c1,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '9.75', 'le': '0.18', 'lle': '-0.43', 'sei': '4.66'}",CHEMBL480113,,CHEMBL480113,5.31,0,http://www.openphacts.org/units/Nanomolar,721317,=,1,1,=,,IC50,nM,,4900.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,4900.0
,,2462814,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(OC3CCCC3)ccc21,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '9.99', 'le': '0.19', 'lle': '-0.57', 'sei': '5.01'}",CHEMBL500315,,CHEMBL500315,5.70,0,http://www.openphacts.org/units/Nanomolar,721241,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,2000.0
,,2462815,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '10.09', 'le': '0.19', 'lle': '-0.25', 'sei': '4.83'}",CHEMBL480692,,CHEMBL480692,5.50,0,http://www.openphacts.org/units/Nanomolar,721240,=,1,1,=,,IC50,nM,,3200.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,3200.0
,,2462816,[],CHEMBL945218,Binding affinity against human GIP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C,,,CHEMBL1157483,Bioorg Med Chem Lett,2008,"{'bei': '10.46', 'le': '0.19', 'lle': '0.20', 'sei': '4.88'}",CHEMBL518939,,CHEMBL518939,5.55,0,http://www.openphacts.org/units/Nanomolar,721239,=,1,1,=,,IC50,nM,,2800.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,2800.0
,,2509899,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C3=CCCCC3)cc2)c2nc(-c3ccccc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '11.92', 'le': '0.22', 'lle': '-0.90', 'sei': '7.77'}",CHEMBL521650,,CHEMBL521650,6.41,0,http://www.openphacts.org/units/Nanomolar,735375,=,1,1,=,,IC50,nM,,389.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,389.0
,,2509900,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccc(-c2csc(N(Cc3ccc(C(=O)NCCC(=O)O)cc3)c3ccc(C4=CCCCC4)cc3)n2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.34', 'le': '0.20', 'lle': '-2.47', 'sei': '7.44'}",CHEMBL450411,,CHEMBL450411,6.14,0,http://www.openphacts.org/units/Nanomolar,735376,=,1,1,=,,IC50,nM,,721.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,721.0
,,2509901,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C3=CCCCC3)cc2)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.75', 'le': '0.21', 'lle': '-1.53', 'sei': '7.28'}",CHEMBL506800,,CHEMBL506800,6.68,0,http://www.openphacts.org/units/Nanomolar,735377,=,1,1,=,,IC50,nM,,207.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,207.0
,,2509902,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C3=CCCCC3)cc2)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.62', 'le': '0.20', 'lle': '-1.90', 'sei': '7.80'}",CHEMBL444126,,CHEMBL444126,6.43,0,http://www.openphacts.org/units/Nanomolar,735378,=,1,1,=,,IC50,nM,,368.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,368.0
,,2509903,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C3=CCCCC3)cc2)c2nc(-c3ccc(Cl)cc3)c(-c3ccccc3)s2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '9.25', 'le': '0.18', 'lle': '-3.63', 'sei': '7.27'}",CHEMBL443971,,CHEMBL443971,6.00,0,http://www.openphacts.org/units/Nanomolar,735379,=,1,1,=,,IC50,nM,,1002.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1002.0
,,2509904,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)Cc2ccccc2-3)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.02', 'le': '0.19', 'lle': '-1.51', 'sei': '6.88'}",CHEMBL455323,,CHEMBL455323,6.31,0,http://www.openphacts.org/units/Nanomolar,735380,=,1,1,=,,IC50,nM,,488.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,488.0
,,2509905,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCC3)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.54', 'le': '0.20', 'lle': '-0.90', 'sei': '7.22'}",CHEMBL492605,,CHEMBL492605,5.96,0,http://www.openphacts.org/units/Nanomolar,735550,=,1,1,=,,IC50,nM,,1095.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1095.0
,,2509906,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCC3)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.35', 'le': '0.20', 'lle': '-0.72', 'sei': '6.56'}",CHEMBL446821,,CHEMBL446821,6.02,0,http://www.openphacts.org/units/Nanomolar,735551,=,1,1,=,,IC50,nM,,950.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,950.0
,,2509907,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCC3)c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.94', 'le': '0.22', 'lle': '-0.95', 'sei': '7.51'}",CHEMBL491352,,CHEMBL491352,6.20,0,http://www.openphacts.org/units/Nanomolar,735552,=,1,1,=,,IC50,nM,,638.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,638.0
,,2509908,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCCC3)c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.47', 'le': '0.21', 'lle': '-1.46', 'sei': '7.37'}",CHEMBL492813,,CHEMBL492813,6.08,0,http://www.openphacts.org/units/Nanomolar,735553,=,1,1,=,,IC50,nM,,830.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,830.0
,,2509909,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCCC3)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.78', 'le': '0.21', 'lle': '-1.00', 'sei': '7.57'}",CHEMBL451288,,CHEMBL451288,6.25,0,http://www.openphacts.org/units/Nanomolar,735554,=,1,1,=,,IC50,nM,,564.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,564.0
,,2509910,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(N(Cc2ccc(C(=O)NCCC(=O)O)cc2)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)ccc1C(C)C,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.66', 'le': '0.21', 'lle': '-1.60', 'sei': '7.51'}",CHEMBL523847,,CHEMBL523847,6.20,0,http://www.openphacts.org/units/Nanomolar,735632,=,1,1,=,,IC50,nM,,633.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,633.0
,,2509911,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(N(Cc2ccc(C(=O)NCCC(=O)O)cc2)c2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cs2)ccc1C(C)C,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '9.60', 'le': '0.19', 'lle': '-2.59', 'sei': '7.55'}",CHEMBL502694,,CHEMBL502694,6.23,0,http://www.openphacts.org/units/Nanomolar,735633,=,1,1,=,,IC50,nM,,584.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,584.0
,,2509912,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccc(-c2csc(N(Cc3ccc(C(=O)NCCC(=O)O)cc3)c3ccc(C(C)(C)C)cc3)n2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.77', 'le': '0.20', 'lle': '-1.81', 'sei': '7.44'}",CHEMBL493233,,CHEMBL493233,6.14,0,http://www.openphacts.org/units/Nanomolar,735634,=,1,1,=,,IC50,nM,,729.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,729.0
,,2509914,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(Cl)cc2)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '11.05', 'le': '0.22', 'lle': '-0.84', 'sei': '7.50'}",CHEMBL471580,,CHEMBL471580,6.19,0,http://www.openphacts.org/units/Nanomolar,734157,=,1,1,=,,IC50,nM,,649.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,649.0
,,2509915,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(Cl)cc2)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.52', 'le': '0.21', 'lle': '-0.84', 'sei': '6.61'}",CHEMBL519776,,CHEMBL519776,6.06,0,http://www.openphacts.org/units/Nanomolar,734158,=,1,1,=,,IC50,nM,,869.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,869.0
,,2509916,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C(F)(F)F)cc2)c2nc(-c3ccc(Cl)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '10.72', 'le': '0.22', 'lle': '-1.03', 'sei': '7.28'}",CHEMBL470729,,CHEMBL470729,6.00,0,http://www.openphacts.org/units/Nanomolar,734159,=,1,1,=,,IC50,nM,,990.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,990.0
,,2509917,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(OC(F)(F)F)cc2)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '9.97', 'le': '0.20', 'lle': '-1.19', 'sei': '6.63'}",CHEMBL501628,,CHEMBL501628,6.08,0,http://www.openphacts.org/units/Nanomolar,734160,=,1,1,=,,IC50,nM,,833.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,833.0
,,2509918,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-c1csc(N(Cc2ccc(C(=O)NCCC(=O)O)cc2)c2ccc(SC(F)(F)F)cc2)n1,,,CHEMBL1138494,J Med Chem,2009,,CHEMBL472586,,CHEMBL472586,,0,http://www.openphacts.org/units/Nanomolar,734278,>,1,1,>,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,2509919,[],CHEMBL973452,Displacement of [125I]porcine GIP from human recombinant GIPR receptor expressed in BHK cells by scintillation proximity assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(CN(c2ccc(SC(F)(F)F)cc2)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1138494,J Med Chem,2009,"{'bei': '9.77', 'le': '0.20', 'lle': '-1.87', 'sei': '7.40'}",CHEMBL464663,,CHEMBL464663,6.11,0,http://www.openphacts.org/units/Nanomolar,734445,=,1,1,=,,IC50,nM,,777.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,777.0
